"new_rt","filename","rt"
1.3392692566,"190715_Smp_FK180310S80C1-25m_B.mzML",1.3394523
1.3543702443,"190715_Smp_FK180310S80C1-25m_B.mzML",1.3547439
1.3695083618,"190715_Smp_FK180310S80C1-25m_B.mzML",1.370073
1.3845874786,"190715_Smp_FK180310S80C1-25m_B.mzML",1.3853417
1.3997020721,"190715_Smp_FK180310S80C1-25m_B.mzML",1.4006457
1.4148006439,"190715_Smp_FK180310S80C1-25m_B.mzML",1.415933
1.4298819224,"190715_Smp_FK180310S80C1-25m_B.mzML",1.4312018
1.445461909,"190715_Smp_FK180310S80C1-25m_B.mzML",1.4469746
1.4605861664,"190715_Smp_FK180310S80C1-25m_B.mzML",1.4622848
1.4756707509,"190715_Smp_FK180310S80C1-25m_B.mzML",1.4775536
1.4907215118,"190715_Smp_FK180310S80C1-25m_B.mzML",1.4927868
1.5058705648,"190715_Smp_FK180310S80C1-25m_B.mzML",1.5081179
1.5210358938,"190715_Smp_FK180310S80C1-25m_B.mzML",1.5234637
1.5361822764,"190715_Smp_FK180310S80C1-25m_B.mzML",1.5387885
1.5512462616,"190715_Smp_FK180310S80C1-25m_B.mzML",1.554028
1.5663206736,"190715_Smp_FK180310S80C1-25m_B.mzML",1.5692759
1.5814610799,"190715_Smp_FK180310S80C1-25m_B.mzML",1.5845881
1.5965691884,"190715_Smp_FK180310S80C1-25m_B.mzML",1.5998653
1.6121430715,"190715_Smp_FK180310S80C1-25m_B.mzML",1.6156109
1.6272829692,"190715_Smp_FK180310S80C1-25m_B.mzML",1.630915
1.6423496246,"190715_Smp_FK180310S80C1-25m_B.mzML",1.646142
1.6574396769,"190715_Smp_FK180310S80C1-25m_B.mzML",1.6613897
1.6726092021,"190715_Smp_FK180310S80C1-25m_B.mzML",1.6767146
1.6901690165,"190715_Smp_FK180310S80C1-25m_B.mzML",1.6944501
1.7053167979,"190715_Smp_FK180310S80C1-25m_B.mzML",1.7097457
1.7204514821,"190715_Smp_FK180310S80C1-25m_B.mzML",1.7250246
1.7355678558,"190715_Smp_FK180310S80C1-25m_B.mzML",1.740281
1.7506979624,"190715_Smp_FK180310S80C1-25m_B.mzML",1.7555474
1.7683314006,"190715_Smp_FK180310S80C1-25m_B.mzML",1.7733348
1.7835283915,"190715_Smp_FK180310S80C1-25m_B.mzML",1.7886598
1.798700587,"190715_Smp_FK180310S80C1-25m_B.mzML",1.8039555
1.8138751984,"190715_Smp_FK180310S80C1-25m_B.mzML",1.819249
1.8290690104,"190715_Smp_FK180310S80C1-25m_B.mzML",1.8345574
1.8442117055,"190715_Smp_FK180310S80C1-25m_B.mzML",1.8498094
1.8593758901,"190715_Smp_FK180310S80C1-25m_B.mzML",1.8650781
1.874580129,"190715_Smp_FK180310S80C1-25m_B.mzML",1.8803821
1.8897272746,"190715_Smp_FK180310S80C1-25m_B.mzML",1.8956235
1.904871877,"190715_Smp_FK180310S80C1-25m_B.mzML",1.9108569
1.9200422923,"190715_Smp_FK180310S80C1-25m_B.mzML",1.9261108
1.9376354218,"190715_Smp_FK180310S80C1-25m_B.mzML",1.943794
1.9528765361,"190715_Smp_FK180310S80C1-25m_B.mzML",1.9591066
1.9680671692,"190715_Smp_FK180310S80C1-25m_B.mzML",1.9743627
1.9832433065,"190715_Smp_FK180310S80C1-25m_B.mzML",1.9895981
1.998431778,"190715_Smp_FK180310S80C1-25m_B.mzML",2.0048397
2.0160653432,"190715_Smp_FK180310S80C1-25m_B.mzML",2.022527
2.0312965393,"190715_Smp_FK180310S80C1-25m_B.mzML",2.0377977
2.046459198,"190715_Smp_FK180310S80C1-25m_B.mzML",2.0529976
2.0616255442,"190715_Smp_FK180310S80C1-25m_B.mzML",2.0682038
2.0768016815,"190715_Smp_FK180310S80C1-25m_B.mzML",2.0834224
2.0919254303,"190715_Smp_FK180310S80C1-25m_B.mzML",2.0985909
2.1070679983,"190715_Smp_FK180310S80C1-25m_B.mzML",2.1137805
2.1222518921,"190715_Smp_FK180310S80C1-25m_B.mzML",2.1290138
2.1374084473,"190715_Smp_FK180310S80C1-25m_B.mzML",2.144222
2.1525629679,"190715_Smp_FK180310S80C1-25m_B.mzML",2.1594303
2.1677469889,"190715_Smp_FK180310S80C1-25m_B.mzML",2.1746698
2.1853546143,"190715_Smp_FK180310S80C1-25m_B.mzML",2.1923446
2.2005610148,"190715_Smp_FK180310S80C1-25m_B.mzML",2.2076112
2.2157847087,"190715_Smp_FK180310S80C1-25m_B.mzML",2.2228965
2.2309567769,"190715_Smp_FK180310S80C1-25m_B.mzML",2.2381318
2.2461293538,"190715_Smp_FK180310S80C1-25m_B.mzML",2.2533691
2.2612711589,"190715_Smp_FK180310S80C1-25m_B.mzML",2.2685774
2.2764389038,"190715_Smp_FK180310S80C1-25m_B.mzML",2.2838127
2.2916651408,"190715_Smp_FK180310S80C1-25m_B.mzML",2.2991085
2.3068135579,"190715_Smp_FK180310S80C1-25m_B.mzML",2.3143271
2.3219670614,"190715_Smp_FK180310S80C1-25m_B.mzML",2.329552
2.3371337891,"190715_Smp_FK180310S80C1-25m_B.mzML",2.3447915
2.3527580261,"190715_Smp_FK180310S80C1-25m_B.mzML",2.3604914
2.3679372152,"190715_Smp_FK180310S80C1-25m_B.mzML",2.3757453
2.3830973307,"190715_Smp_FK180310S80C1-25m_B.mzML",2.3909808
2.3982666016,"190715_Smp_FK180310S80C1-25m_B.mzML",2.4062264
2.4134376526,"190715_Smp_FK180310S80C1-25m_B.mzML",2.4214743
2.4285977681,"190715_Smp_FK180310S80C1-25m_B.mzML",2.4367117
2.4437512716,"190715_Smp_FK180310S80C1-25m_B.mzML",2.4519429
2.4589103699,"190715_Smp_FK180310S80C1-25m_B.mzML",2.4671803
2.4740229289,"190715_Smp_FK180310S80C1-25m_B.mzML",2.4823716
2.4891568502,"190715_Smp_FK180310S80C1-25m_B.mzML",2.4975842
2.5043337504,"190715_Smp_FK180310S80C1-25m_B.mzML",2.5128403
2.5199831645,"190715_Smp_FK180310S80C1-25m_B.mzML",2.5285713
2.5351496379,"190715_Smp_FK180310S80C1-25m_B.mzML",2.5438172
2.5502975464,"190715_Smp_FK180310S80C1-25m_B.mzML",2.5590442
2.5654230754,"190715_Smp_FK180310S80C1-25m_B.mzML",2.5742483
2.5805628459,"190715_Smp_FK180310S80C1-25m_B.mzML",2.5894669
2.5957387288,"190715_Smp_FK180310S80C1-25m_B.mzML",2.604721
2.6109189351,"190715_Smp_FK180310S80C1-25m_B.mzML",2.6199793
2.6261138916,"190715_Smp_FK180310S80C1-25m_B.mzML",2.6352519
2.6412623088,"190715_Smp_FK180310S80C1-25m_B.mzML",2.650477
2.6564234416,"190715_Smp_FK180310S80C1-25m_B.mzML",2.6657144
2.6715830485,"190715_Smp_FK180310S80C1-25m_B.mzML",2.6809497
2.687247467,"190715_Smp_FK180310S80C1-25m_B.mzML",2.6966912
2.7024775187,"190715_Smp_FK180310S80C1-25m_B.mzML",2.7119952
2.7176340739,"190715_Smp_FK180310S80C1-25m_B.mzML",2.7272244
2.7328328451,"190715_Smp_FK180310S80C1-25m_B.mzML",2.742495
2.7480664571,"190715_Smp_FK180310S80C1-25m_B.mzML",2.7577992
2.7632095337,"190715_Smp_FK180310S80C1-25m_B.mzML",2.7730116
2.778356425,"190715_Smp_FK180310S80C1-25m_B.mzML",2.7882261
2.7935272217,"190715_Smp_FK180310S80C1-25m_B.mzML",2.8034634
2.8087015788,"190715_Smp_FK180310S80C1-25m_B.mzML",2.8187028
2.8238945007,"190715_Smp_FK180310S80C1-25m_B.mzML",2.8339591
2.8391115824,"190715_Smp_FK180310S80C1-25m_B.mzML",2.8492381
2.8547724406,"190715_Smp_FK180310S80C1-25m_B.mzML",2.8649608
2.8699539185,"190715_Smp_FK180310S80C1-25m_B.mzML",2.8802005
2.8850873311,"190715_Smp_FK180310S80C1-25m_B.mzML",2.8953899
2.900272878,"190715_Smp_FK180310S80C1-25m_B.mzML",2.9106294
2.9154683431,"190715_Smp_FK180310S80C1-25m_B.mzML",2.9258772
2.9306432088,"190715_Smp_FK180310S80C1-25m_B.mzML",2.9411019
2.945799764,"190715_Smp_FK180310S80C1-25m_B.mzML",2.9563062
2.9609771729,"190715_Smp_FK180310S80C1-25m_B.mzML",2.9715289
2.9761301676,"190715_Smp_FK180310S80C1-25m_B.mzML",2.9867248
2.9913085938,"190715_Smp_FK180310S80C1-25m_B.mzML",3.0019434
3.0065244039,"190715_Smp_FK180310S80C1-25m_B.mzML",3.0171974
3.0221674601,"190715_Smp_FK180310S80C1-25m_B.mzML",3.0328765
3.0373575846,"190715_Smp_FK180310S80C1-25m_B.mzML",3.0480992
3.0525675456,"190715_Smp_FK180310S80C1-25m_B.mzML",3.0633388
3.0677762349,"190715_Smp_FK180310S80C1-25m_B.mzML",3.0785741
3.0830004374,"190715_Smp_FK180310S80C1-25m_B.mzML",3.0938219
3.0981984456,"190715_Smp_FK180310S80C1-25m_B.mzML",3.1090406
3.1134244283,"190715_Smp_FK180310S80C1-25m_B.mzML",3.1242842
3.1286394755,"190715_Smp_FK180310S80C1-25m_B.mzML",3.1395133
3.1437990824,"190715_Smp_FK180310S80C1-25m_B.mzML",3.1546839
3.1589665731,"190715_Smp_FK180310S80C1-25m_B.mzML",3.1698589
3.1746477763,"190715_Smp_FK180310S80C1-25m_B.mzML",3.1855442
3.1898681641,"190715_Smp_FK180310S80C1-25m_B.mzML",3.2007648
3.2051045736,"190715_Smp_FK180310S80C1-25m_B.mzML",3.2159982
3.2202972412,"190715_Smp_FK180310S80C1-25m_B.mzML",3.2311835
3.2355204264,"190715_Smp_FK180310S80C1-25m_B.mzML",3.2463959
3.2508079529,"190715_Smp_FK180310S80C1-25m_B.mzML",3.2616687
3.2660705566,"190715_Smp_FK180310S80C1-25m_B.mzML",3.2769124
3.2813161214,"190715_Smp_FK180310S80C1-25m_B.mzML",3.2921352
3.2965698242,"190715_Smp_FK180310S80C1-25m_B.mzML",3.307362
3.3118240356,"190715_Smp_FK180310S80C1-25m_B.mzML",3.322585
3.3270696004,"190715_Smp_FK180310S80C1-25m_B.mzML",3.3377953
3.3428421021,"190715_Smp_FK180310S80C1-25m_B.mzML",3.3535264
3.3580927531,"190715_Smp_FK180310S80C1-25m_B.mzML",3.3687326
3.3734146118,"190715_Smp_FK180310S80C1-25m_B.mzML",3.3840053
3.3886978149,"190715_Smp_FK180310S80C1-25m_B.mzML",3.3992345
3.4039245605,"190715_Smp_FK180310S80C1-25m_B.mzML",3.414403
3.4191879272,"190715_Smp_FK180310S80C1-25m_B.mzML",3.429603
3.4344706217,"190715_Smp_FK180310S80C1-25m_B.mzML",3.4448175
3.449747467,"190715_Smp_FK180310S80C1-25m_B.mzML",3.4600215
3.4650487264,"190715_Smp_FK180310S80C1-25m_B.mzML",3.4752444
3.4803690592,"190715_Smp_FK180310S80C1-25m_B.mzML",3.4904816
3.4956705729,"190715_Smp_FK180310S80C1-25m_B.mzML",3.5056942
3.511509196,"190715_Smp_FK180310S80C1-25m_B.mzML",3.5214357
3.5267893473,"190715_Smp_FK180310S80C1-25m_B.mzML",3.5366169
3.5421025594,"190715_Smp_FK180310S80C1-25m_B.mzML",3.5518251
3.5574211121,"190715_Smp_FK180310S80C1-25m_B.mzML",3.5670334
3.5727203369,"190715_Smp_FK180310S80C1-25m_B.mzML",3.5822166
3.5881004333,"190715_Smp_FK180310S80C1-25m_B.mzML",3.5974747
3.6034047445,"190715_Smp_FK180310S80C1-25m_B.mzML",3.6126518
3.6187652588,"190715_Smp_FK180310S80C1-25m_B.mzML",3.6278787
3.6341318766,"190715_Smp_FK180310S80C1-25m_B.mzML",3.6431058
3.6494537354,"190715_Smp_FK180310S80C1-25m_B.mzML",3.6582827
3.6647547404,"190715_Smp_FK180310S80C1-25m_B.mzML",3.6734326
3.6805796305,"190715_Smp_FK180310S80C1-25m_B.mzML",3.689095
3.6958679199,"190715_Smp_FK180310S80C1-25m_B.mzML",3.7042199
3.7111750285,"190715_Smp_FK180310S80C1-25m_B.mzML",3.7193573
3.726431783,"190715_Smp_FK180310S80C1-25m_B.mzML",3.7344384
3.7416992188,"190715_Smp_FK180310S80C1-25m_B.mzML",3.7495238
3.7569875081,"190715_Smp_FK180310S80C1-25m_B.mzML",3.7646237
3.7722173055,"190715_Smp_FK180310S80C1-25m_B.mzML",3.779659
3.787453715,"190715_Smp_FK180310S80C1-25m_B.mzML",3.7946942
3.8027600606,"190715_Smp_FK180310S80C1-25m_B.mzML",3.8097921
3.8179951986,"190715_Smp_FK180310S80C1-25m_B.mzML",3.8248127
3.8332987467,"190715_Smp_FK180310S80C1-25m_B.mzML",3.839894
3.8491422017,"190715_Smp_FK180310S80C1-25m_B.mzML",3.8555002
3.8644383748,"190715_Smp_FK180310S80C1-25m_B.mzML",3.8705605
3.8797632853,"190715_Smp_FK180310S80C1-25m_B.mzML",3.8856395
3.8951133728,"190715_Smp_FK180310S80C1-25m_B.mzML",3.9007311
3.9104703267,"190715_Smp_FK180310S80C1-25m_B.mzML",3.9158184
3.9258585612,"190715_Smp_FK180310S80C1-25m_B.mzML",3.9309246
3.9412455241,"190715_Smp_FK180310S80C1-25m_B.mzML",3.9460183
3.9566370646,"190715_Smp_FK180310S80C1-25m_B.mzML",3.9611057
3.9721735636,"190715_Smp_FK180310S80C1-25m_B.mzML",3.9763243
3.9876279195,"190715_Smp_FK180310S80C1-25m_B.mzML",3.9914514
4.0030815125,"190715_Smp_FK180310S80C1-25m_B.mzML",4.0065678
4.0191042582,"190715_Smp_FK180310S80C1-25m_B.mzML",4.0222301
4.0346158346,"190715_Smp_FK180310S80C1-25m_B.mzML",4.0373823
4.0501457214,"190715_Smp_FK180310S80C1-25m_B.mzML",4.0525426
4.0656491597,"190715_Smp_FK180310S80C1-25m_B.mzML",4.0676675
4.0811940511,"190715_Smp_FK180310S80C1-25m_B.mzML",4.0828235
4.096783193,"190715_Smp_FK180310S80C1-25m_B.mzML",4.0980131
4.1123771667,"190715_Smp_FK180310S80C1-25m_B.mzML",4.1131984
4.1279525757,"190715_Smp_FK180310S80C1-25m_B.mzML",4.1283567
4.1435623169,"190715_Smp_FK180310S80C1-25m_B.mzML",4.1435399
4.1591379801,"190715_Smp_FK180310S80C1-25m_B.mzML",4.1586815
4.1747309367,"190715_Smp_FK180310S80C1-25m_B.mzML",4.1738314
4.1909347534,"190715_Smp_FK180310S80C1-25m_B.mzML",4.1895666
4.2065592448,"190715_Smp_FK180310S80C1-25m_B.mzML",4.2047312
4.2222216288,"190715_Smp_FK180310S80C1-25m_B.mzML",4.2199248
4.2378682454,"190715_Smp_FK180310S80C1-25m_B.mzML",4.2350956
4.2535392761,"190715_Smp_FK180310S80C1-25m_B.mzML",4.250283
4.2692047119,"190715_Smp_FK180310S80C1-25m_B.mzML",4.2654579
4.2848363241,"190715_Smp_FK180310S80C1-25m_B.mzML",4.2805931
4.3004404704,"190715_Smp_FK180310S80C1-25m_B.mzML",4.2956951
4.3161031087,"190715_Smp_FK180310S80C1-25m_B.mzML",4.3108471
4.3317789714,"190715_Smp_FK180310S80C1-25m_B.mzML",4.3260054
4.3474644979,"190715_Smp_FK180310S80C1-25m_B.mzML",4.3411678
4.3636591593,"190715_Smp_FK180310S80C1-25m_B.mzML",4.3568156
4.3793075562,"190715_Smp_FK180310S80C1-25m_B.mzML",4.3719301
4.3950612386,"190715_Smp_FK180310S80C1-25m_B.mzML",4.3871403
4.4108032227,"190715_Smp_FK180310S80C1-25m_B.mzML",4.402334
4.4265523275,"190715_Smp_FK180310S80C1-25m_B.mzML",4.4175297
4.4422978719,"190715_Smp_FK180310S80C1-25m_B.mzML",4.4327172
4.4580698649,"190715_Smp_FK180310S80C1-25m_B.mzML",4.4479254
4.4738469442,"190715_Smp_FK180310S80C1-25m_B.mzML",4.4631336
4.4896428426,"190715_Smp_FK180310S80C1-25m_B.mzML",4.4783564
4.5053787231,"190715_Smp_FK180310S80C1-25m_B.mzML",4.4935166
4.5211685181,"190715_Smp_FK180310S80C1-25m_B.mzML",4.508725
4.537483724,"190715_Smp_FK180310S80C1-25m_B.mzML",4.5244353
4.5532567342,"190715_Smp_FK180310S80C1-25m_B.mzML",4.5396205
4.5691055298,"190715_Smp_FK180310S80C1-25m_B.mzML",4.5548747
4.5849009196,"190715_Smp_FK180310S80C1-25m_B.mzML",4.5700746
4.6006841024,"190715_Smp_FK180310S80C1-25m_B.mzML",4.5852599
4.6164983114,"190715_Smp_FK180310S80C1-25m_B.mzML",4.6004722
4.632291158,"190715_Smp_FK180310S80C1-25m_B.mzML",4.6156618
4.6481048584,"190715_Smp_FK180310S80C1-25m_B.mzML",4.6308679
4.6639282227,"190715_Smp_FK180310S80C1-25m_B.mzML",4.6460824
4.6797042847,"190715_Smp_FK180310S80C1-25m_B.mzML",4.661249
4.6955322266,"190715_Smp_FK180310S80C1-25m_B.mzML",4.6764635
4.7118886312,"190715_Smp_FK180310S80C1-25m_B.mzML",4.6921842
4.7276972453,"190715_Smp_FK180310S80C1-25m_B.mzML",4.7073778
4.7435358683,"190715_Smp_FK180310S80C1-25m_B.mzML",4.7225983
4.7593302409,"190715_Smp_FK180310S80C1-25m_B.mzML",4.7377755
4.7751246134,"190715_Smp_FK180310S80C1-25m_B.mzML",4.7529523
4.790981547,"190715_Smp_FK180310S80C1-25m_B.mzML",4.7681878
4.8067560832,"190715_Smp_FK180310S80C1-25m_B.mzML",4.783344
4.8225911458,"190715_Smp_FK180310S80C1-25m_B.mzML",4.7985584
4.8384368896,"190715_Smp_FK180310S80C1-25m_B.mzML",4.8137833
4.8542073568,"190715_Smp_FK180310S80C1-25m_B.mzML",4.8289354
4.8699808757,"190715_Smp_FK180310S80C1-25m_B.mzML",4.8440914
4.8862792969,"190715_Smp_FK180310S80C1-25m_B.mzML",4.8597517
4.9020543416,"190715_Smp_FK180310S80C1-25m_B.mzML",4.87491
4.9178451538,"190715_Smp_FK180310S80C1-25m_B.mzML",4.8900849
4.9335988363,"190715_Smp_FK180310S80C1-25m_B.mzML",4.9052245
4.9493606567,"190715_Smp_FK180310S80C1-25m_B.mzML",4.9203742
4.9651957194,"190715_Smp_FK180310S80C1-25m_B.mzML",4.935595
4.9809636434,"190715_Smp_FK180310S80C1-25m_B.mzML",4.9507533
4.9966796875,"190715_Smp_FK180310S80C1-25m_B.mzML",4.9658636
5.0124862671,"190715_Smp_FK180310S80C1-25m_B.mzML",4.9810635
5.0282155355,"190715_Smp_FK180310S80C1-25m_B.mzML",4.9961905
5.0439280192,"190715_Smp_FK180310S80C1-25m_B.mzML",5.0113049
5.0601908366,"190715_Smp_FK180310S80C1-25m_B.mzML",5.0269506
5.0759048462,"190715_Smp_FK180310S80C1-25m_B.mzML",5.0420714
5.0916239421,"190715_Smp_FK180310S80C1-25m_B.mzML",5.0572004
5.107325236,"190715_Smp_FK180310S80C1-25m_B.mzML",5.072315
5.1229960124,"190715_Smp_FK180310S80C1-25m_B.mzML",5.0874045
5.1387156169,"190715_Smp_FK180310S80C1-25m_B.mzML",5.1025439
5.1543701172,"190715_Smp_FK180310S80C1-25m_B.mzML",5.117625
5.1700449626,"190715_Smp_FK180310S80C1-25m_B.mzML",5.1327292
5.1857345581,"190715_Smp_FK180310S80C1-25m_B.mzML",5.1478519
5.2013844808,"190715_Smp_FK180310S80C1-25m_B.mzML",5.1629414
5.2170196533,"190715_Smp_FK180310S80C1-25m_B.mzML",5.1780205
5.2332082113,"190715_Smp_FK180310S80C1-25m_B.mzML",5.1936392
5.2488764445,"190715_Smp_FK180310S80C1-25m_B.mzML",5.2087599
5.2645640055,"190715_Smp_FK180310S80C1-25m_B.mzML",5.2239056
5.2802215576,"190715_Smp_FK180310S80C1-25m_B.mzML",5.2390263
5.2958099365,"190715_Smp_FK180310S80C1-25m_B.mzML",5.2540867
5.311436971,"190715_Smp_FK180310S80C1-25m_B.mzML",5.2691907
5.3269897461,"190715_Smp_FK180310S80C1-25m_B.mzML",5.2842281
5.3425664266,"190715_Smp_FK180310S80C1-25m_B.mzML",5.2992947
5.3581319173,"190715_Smp_FK180310S80C1-25m_B.mzML",5.3143571
5.3736480713,"190715_Smp_FK180310S80C1-25m_B.mzML",5.3293778
5.3891398112,"190715_Smp_FK180310S80C1-25m_B.mzML",5.3443819
5.4051361084,"190715_Smp_FK180310S80C1-25m_B.mzML",5.3598818
5.4205963135,"190715_Smp_FK180310S80C1-25m_B.mzML",5.3748692
5.4361073812,"190715_Smp_FK180310S80C1-25m_B.mzML",5.3899128
5.4515457153,"190715_Smp_FK180310S80C1-25m_B.mzML",5.404894
5.4669916789,"190715_Smp_FK180310S80C1-25m_B.mzML",5.4198896
5.4849634806,"190715_Smp_FK180310S80C1-25m_B.mzML",5.4373478
5.5003509521,"190715_Smp_FK180310S80C1-25m_B.mzML",5.4523041
5.5156951904,"190715_Smp_FK180310S80C1-25m_B.mzML",5.4672269
5.5311177572,"190715_Smp_FK180310S80C1-25m_B.mzML",5.4822331
5.5464813232,"190715_Smp_FK180310S80C1-25m_B.mzML",5.4971913
5.5617970785,"190715_Smp_FK180310S80C1-25m_B.mzML",5.5121118
5.5796279907,"190715_Smp_FK180310S80C1-25m_B.mzML",5.5294932
5.5948852539,"190715_Smp_FK180310S80C1-25m_B.mzML",5.5443763
5.6101338704,"190715_Smp_FK180310S80C1-25m_B.mzML",5.5592596
5.6253433228,"190715_Smp_FK180310S80C1-25m_B.mzML",5.5741138
5.6405461629,"190715_Smp_FK180310S80C1-25m_B.mzML",5.5889718
5.6582906087,"190715_Smp_FK180310S80C1-25m_B.mzML",5.6063258
5.6734680176,"190715_Smp_FK180310S80C1-25m_B.mzML",5.6211801
5.6886383057,"190715_Smp_FK180310S80C1-25m_B.mzML",5.6360383
5.7038157145,"190715_Smp_FK180310S80C1-25m_B.mzML",5.6509131
5.7189478556,"190715_Smp_FK180310S80C1-25m_B.mzML",5.6657548
5.7340652466,"190715_Smp_FK180310S80C1-25m_B.mzML",5.6805922
5.7492116292,"190715_Smp_FK180310S80C1-25m_B.mzML",5.6954692
5.7643035889,"190715_Smp_FK180310S80C1-25m_B.mzML",5.7103045
5.7794799805,"190715_Smp_FK180310S80C1-25m_B.mzML",5.7252335
5.7945638021,"190715_Smp_FK180310S80C1-25m_B.mzML",5.7400834
5.8096298218,"190715_Smp_FK180310S80C1-25m_B.mzML",5.7549269
5.827226766,"190715_Smp_FK180310S80C1-25m_B.mzML",5.7722749
5.8423461914,"190715_Smp_FK180310S80C1-25m_B.mzML",5.7871852
5.8574356079,"190715_Smp_FK180310S80C1-25m_B.mzML",5.8020706
5.8725606283,"190715_Smp_FK180310S80C1-25m_B.mzML",5.8169954
5.887693278,"190715_Smp_FK180310S80C1-25m_B.mzML",5.8319328
5.9028238932,"190715_Smp_FK180310S80C1-25m_B.mzML",5.8468723
5.9204086304,"190715_Smp_FK180310S80C1-25m_B.mzML",5.8642408
5.935534668,"190715_Smp_FK180310S80C1-25m_B.mzML",5.8791867
5.9506718953,"190715_Smp_FK180310S80C1-25m_B.mzML",5.8941471
5.9658167521,"190715_Smp_FK180310S80C1-25m_B.mzML",5.9091198
5.9810053507,"190715_Smp_FK180310S80C1-25m_B.mzML",5.9241406
5.9962275187,"190715_Smp_FK180310S80C1-25m_B.mzML",5.9391987
6.0114303589,"190715_Smp_FK180310S80C1-25m_B.mzML",5.9542424
6.0266515096,"190715_Smp_FK180310S80C1-25m_B.mzML",5.9693089
6.0419423421,"190715_Smp_FK180310S80C1-25m_B.mzML",5.9844485
6.0571797689,"190715_Smp_FK180310S80C1-25m_B.mzML",5.9995401
6.0724039714,"190715_Smp_FK180310S80C1-25m_B.mzML",6.014623
6.09012146,"190715_Smp_FK180310S80C1-25m_B.mzML",6.0321815
6.1053451538,"190715_Smp_FK180310S80C1-25m_B.mzML",6.0472731
6.1206202189,"190715_Smp_FK180310S80C1-25m_B.mzML",6.0624209
6.1358535767,"190715_Smp_FK180310S80C1-25m_B.mzML",6.077531
6.1510681152,"190715_Smp_FK180310S80C1-25m_B.mzML",6.0926269
6.1663243612,"190715_Smp_FK180310S80C1-25m_B.mzML",6.1077683
6.1814900716,"190715_Smp_FK180310S80C1-25m_B.mzML",6.1228246
6.196697998,"190715_Smp_FK180310S80C1-25m_B.mzML",6.1379266
6.211932373,"190715_Smp_FK180310S80C1-25m_B.mzML",6.1530598
6.2271581014,"190715_Smp_FK180310S80C1-25m_B.mzML",6.1681887
6.24237264,"190715_Smp_FK180310S80C1-25m_B.mzML",6.1833097
6.2580907186,"190715_Smp_FK180310S80C1-25m_B.mzML",6.1989366
6.2733459473,"190715_Smp_FK180310S80C1-25m_B.mzML",6.2141073
6.2885884603,"190715_Smp_FK180310S80C1-25m_B.mzML",6.2292697
6.3037999471,"190715_Smp_FK180310S80C1-25m_B.mzML",6.2444051
6.3190297445,"190715_Smp_FK180310S80C1-25m_B.mzML",6.2595633
6.3342992147,"190715_Smp_FK180310S80C1-25m_B.mzML",6.2747651
6.34949646,"190715_Smp_FK180310S80C1-25m_B.mzML",6.2898985
6.3647242228,"190715_Smp_FK180310S80C1-25m_B.mzML",6.305067
6.3800109863,"190715_Smp_FK180310S80C1-25m_B.mzML",6.3202983
6.3952097575,"190715_Smp_FK180310S80C1-25m_B.mzML",6.3354461
6.4104090373,"190715_Smp_FK180310S80C1-25m_B.mzML",6.3505981
6.4261601766,"190715_Smp_FK180310S80C1-25m_B.mzML",6.3663043
6.4413818359,"190715_Smp_FK180310S80C1-25m_B.mzML",6.3814873
6.4566319784,"190715_Smp_FK180310S80C1-25m_B.mzML",6.396702
6.4718439738,"190715_Smp_FK180310S80C1-25m_B.mzML",6.411883
6.4870707194,"190715_Smp_FK180310S80C1-25m_B.mzML",6.427083
6.502331543,"190715_Smp_FK180310S80C1-25m_B.mzML",6.4423204
6.5175257365,"190715_Smp_FK180310S80C1-25m_B.mzML",6.4574953
6.532699585,"190715_Smp_FK180310S80C1-25m_B.mzML",6.4726535
6.547938029,"190715_Smp_FK180310S80C1-25m_B.mzML",6.4878806
6.5630747477,"190715_Smp_FK180310S80C1-25m_B.mzML",6.5030096
6.5787180583,"190715_Smp_FK180310S80C1-25m_B.mzML",6.5186489
6.5938766479,"190715_Smp_FK180310S80C1-25m_B.mzML",6.5338073
6.6090164185,"190715_Smp_FK180310S80C1-25m_B.mzML",6.548951
6.6241750081,"190715_Smp_FK180310S80C1-25m_B.mzML",6.5641175
6.639251709,"190715_Smp_FK180310S80C1-25m_B.mzML",6.5792048
6.6543243408,"190715_Smp_FK180310S80C1-25m_B.mzML",6.5942923
6.669442749,"190715_Smp_FK180310S80C1-25m_B.mzML",6.6094296
6.6844792684,"190715_Smp_FK180310S80C1-25m_B.mzML",6.624488
6.6995330811,"190715_Smp_FK180310S80C1-25m_B.mzML",6.639567
6.7146077474,"190715_Smp_FK180310S80C1-25m_B.mzML",6.6546711
6.7296498617,"190715_Smp_FK180310S80C1-25m_B.mzML",6.6697458
6.7451161702,"190715_Smp_FK180310S80C1-25m_B.mzML",6.68525
6.7601557414,"190715_Smp_FK180310S80C1-25m_B.mzML",6.700329
6.7751790365,"190715_Smp_FK180310S80C1-25m_B.mzML",6.7153957
6.790238444,"190715_Smp_FK180310S80C1-25m_B.mzML",6.7305018
6.8052296956,"190715_Smp_FK180310S80C1-25m_B.mzML",6.7455434
6.8202112834,"190715_Smp_FK180310S80C1-25m_B.mzML",6.7605786
6.8352091471,"190715_Smp_FK180310S80C1-25m_B.mzML",6.7756328
6.8501586914,"190715_Smp_FK180310S80C1-25m_B.mzML",6.790643
6.865141805,"190715_Smp_FK180310S80C1-25m_B.mzML",6.8056888
6.8801472982,"190715_Smp_FK180310S80C1-25m_B.mzML",6.8207617
